CustomerID,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15502.0,2011-11-24 12:48:00,15,181,5119.63,4,4,4,444,Best Customers
15503.0,2010-12-12 10:57:00,362,64,128.64000000000001,1,3,1,131,Others
15504.0,2011-09-19 13:45:00,80,13,52.83,2,1,1,211,Others
15505.0,2011-10-18 07:56:00,52,94,3487.36,2,4,4,244,Others
15506.0,2011-11-17 12:11:00,22,154,921.31,3,4,3,343,Others
15507.0,2011-06-21 11:19:00,171,36,296.76,1,2,2,122,Others
15508.0,2011-06-03 15:43:00,188,84,844.57,1,3,3,133,Others
15511.0,2011-11-28 09:43:00,11,129,539.63,4,4,2,442,Others
15512.0,2011-07-07 10:20:00,155,7,121.0,1,1,1,111,Churned Customers
15513.0,2011-11-06 14:36:00,32,277,12089.82,3,4,4,344,Others
15514.0,2011-11-27 14:40:00,11,162,3379.21,4,4,4,444,Best Customers
15516.0,2011-10-26 10:51:00,44,14,53.93,3,1,1,311,Others
15517.0,2011-04-20 14:02:00,232,26,254.28,1,2,2,122,Others
15518.0,2011-10-06 13:05:00,63,199,1772.9,2,4,4,244,Others
15520.0,2011-12-08 10:58:00,1,18,343.5,4,2,2,422,Others
15521.0,2011-10-30 13:42:00,39,168,2248.4,3,4,4,344,Others
15522.0,2011-11-07 11:26:00,32,56,398.84,3,3,2,332,Others
15523.0,2011-09-16 16:29:00,83,9,403.51000000000005,2,1,2,212,Others
15525.0,2011-12-07 14:43:00,1,144,636.12,4,4,3,443,Others
15526.0,2011-11-06 15:01:00,32,2,9.14,3,1,1,311,Others
15527.0,2011-11-21 12:17:00,18,140,1584.88,3,4,4,344,Others
15528.0,2011-03-30 16:14:00,253,24,211.43,1,2,1,121,Others
15529.0,2011-11-17 11:29:00,22,655,3850.28,3,4,4,344,Others
15530.0,2011-11-18 12:25:00,21,94,1163.2,3,4,3,343,Others
15531.0,2011-12-01 18:43:00,7,201,1719.49,4,4,4,444,Best Customers
15532.0,2011-11-14 14:51:00,24,217,1121.63,3,4,3,343,Others
15533.0,2011-11-20 15:35:00,18,69,583.62,3,3,3,333,Others
15535.0,2011-06-19 16:02:00,172,50,285.3,1,3,2,132,Others
15537.0,2011-06-29 13:10:00,162,22,86.02,1,2,1,121,Others
15539.0,2011-12-02 13:36:00,6,41,538.46,4,3,2,432,Others
15540.0,2011-11-28 13:51:00,10,15,213.3,4,1,1,411,Others
15541.0,2011-08-17 14:58:00,113,29,85.13000000000001,2,2,1,221,Others
15543.0,2011-02-24 15:26:00,287,27,117.91,1,2,1,121,Others
15544.0,2011-11-30 16:43:00,8,258,3521.21,4,4,4,444,Best Customers
15545.0,2011-10-16 13:24:00,53,73,233.12,2,3,1,231,Others
15547.0,2011-12-02 12:52:00,6,649,4286.19,4,4,4,444,Best Customers
15549.0,2011-09-23 16:22:00,76,101,1245.81,2,4,3,243,Others
15550.0,2011-12-05 15:38:00,3,55,474.38,4,3,2,432,Others
15551.0,2011-11-03 12:37:00,36,21,277.71000000000004,3,2,2,322,Others
15552.0,2011-05-06 14:47:00,216,17,90.12,1,2,1,121,Others
15553.0,2011-10-10 14:02:00,59,51,390.93,2,3,2,232,Others
15554.0,2011-03-07 09:00:00,277,9,130.4,1,1,1,111,Churned Customers
15555.0,2011-11-27 16:19:00,11,859,4093.52,4,4,4,444,Best Customers
15556.0,2011-11-15 16:08:00,23,29,251.37,3,2,1,321,Others
15557.0,2011-11-11 12:46:00,28,16,371.0,3,2,2,322,Others
15561.0,2011-11-28 11:07:00,11,22,520.19,4,2,2,422,Others
15562.0,2010-12-23 09:55:00,351,1,134.55,1,1,1,111,Churned Customers
15563.0,2011-11-17 14:50:00,21,107,1251.99,3,4,3,343,Others
15565.0,2011-10-20 14:33:00,49,5,123.66000000000001,3,1,1,311,Others
15567.0,2011-11-21 10:48:00,18,6,171.06,3,1,1,311,Others
15568.0,2011-12-07 11:27:00,2,52,724.39,4,3,3,433,Others
15569.0,2011-08-28 10:15:00,103,30,1362.96,2,2,3,223,Others
15570.0,2011-12-02 14:47:00,6,264,3278.7200000000003,4,4,4,444,Best Customers
15571.0,2011-11-28 10:02:00,11,53,608.9300000000001,4,3,3,433,Others
15572.0,2011-12-05 10:09:00,4,192,1819.51,4,4,4,444,Best Customers
15573.0,2011-11-08 11:38:00,31,89,489.6,3,3,2,332,Others
15574.0,2011-06-15 12:01:00,177,141,495.5,1,4,2,142,Others
15576.0,2011-11-02 12:03:00,37,36,834.6700000000001,3,2,3,323,Others
15577.0,2011-07-11 17:03:00,150,34,209.53,1,2,1,121,Others
15578.0,2011-06-30 13:03:00,161,12,119.15,1,1,1,111,Churned Customers
15579.0,2011-10-02 12:45:00,68,37,214.1,2,2,1,221,Others
15581.0,2011-08-01 11:44:00,130,136,608.13,2,4,3,243,Others
15582.0,2011-11-15 09:55:00,24,43,663.01,3,3,3,333,Others
15584.0,2011-11-16 10:55:00,23,113,616.71,3,4,3,343,Others
15585.0,2011-06-16 08:38:00,176,30,439.4,1,2,2,122,Others
15587.0,2011-10-20 13:37:00,49,9,913.6800000000001,3,1,3,313,Others
15589.0,2011-03-29 09:54:00,255,25,413.73,1,2,2,122,Others
15592.0,2011-10-24 08:59:00,46,24,388.58,3,2,2,322,Others
15593.0,2011-09-30 11:46:00,70,5,199.8,2,1,1,211,Others
15594.0,2011-11-24 08:53:00,15,96,1654.38,4,4,4,444,Best Customers
15596.0,2011-08-31 10:55:00,100,64,1109.14,2,3,3,233,Others
15597.0,2011-11-04 13:26:00,34,22,324.57,3,2,2,322,Others
15598.0,2011-10-17 16:04:00,52,13,223.68,2,1,1,211,Others
15599.0,2011-11-13 11:44:00,26,48,684.89,3,3,3,333,Others
15601.0,2011-11-28 15:15:00,10,365,5667.01,4,4,4,444,Best Customers
15602.0,2011-12-01 14:14:00,7,43,1225.82,4,3,3,433,Others
15603.0,2011-09-22 10:04:00,78,2,48.480000000000004,2,1,1,211,Others
15604.0,2011-10-18 14:47:00,51,17,216.39,2,2,1,221,Others
15605.0,2011-11-03 14:17:00,35,53,944.5300000000001,3,3,3,333,Others
15606.0,2011-10-09 15:47:00,60,74,2733.16,2,3,4,234,Others
15607.0,2011-01-07 12:44:00,336,12,87.76,1,1,1,111,Churned Customers
15608.0,2011-11-11 13:20:00,27,52,961.08,3,3,3,333,Others
15609.0,2011-06-08 13:00:00,183,14,268.78000000000003,1,1,2,112,Others
15610.0,2011-10-19 10:36:00,51,6,112.46000000000001,2,1,1,211,Others
15611.0,2011-11-30 12:36:00,9,29,1069.3500000000001,4,2,3,423,Others
15612.0,2011-11-03 14:52:00,35,5,180.15,3,1,1,311,Others
15615.0,2011-11-29 14:42:00,9,392,9405.14,4,4,4,444,Best Customers
15618.0,2011-11-07 08:34:00,32,43,739.951,3,3,3,333,Others
15619.0,2011-11-29 08:14:00,10,2,244.60000000000002,4,1,1,411,Others
15620.0,2011-10-14 12:41:00,56,81,1213.83,2,3,3,233,Others
15621.0,2011-12-05 14:01:00,3,16,1293.03,4,2,3,423,Others
15622.0,2011-10-27 16:44:00,42,156,3064.71,3,4,4,344,Others
15623.0,2011-07-21 17:26:00,140,15,229.43,2,1,1,211,Others
15624.0,2011-08-15 11:38:00,116,31,532.78,2,2,2,222,Others
15625.0,2011-08-28 10:21:00,103,64,1534.26,2,3,4,234,Others
15626.0,2011-09-26 10:03:00,74,48,636.0,2,3,3,233,Others
15628.0,2011-12-05 10:24:00,4,148,2657.54,4,4,4,444,Best Customers
15630.0,2011-10-25 15:36:00,44,54,1001.15,3,3,3,333,Others
15632.0,2011-11-24 09:51:00,15,154,3078.0099999999998,4,4,4,444,Best Customers
15634.0,2011-11-22 16:28:00,16,14,227.65,4,1,1,411,Others
15636.0,2011-09-11 11:17:00,89,22,589.5600000000001,2,2,3,223,Others
15637.0,2011-10-18 08:28:00,52,15,223.36,2,1,1,211,Others
15639.0,2011-07-28 14:30:00,133,17,178.02,2,2,1,221,Others
15640.0,2011-12-05 14:35:00,3,442,10327.81,4,4,4,444,Best Customers
15641.0,2011-08-26 14:04:00,104,116,1823.6,2,4,4,244,Others
15643.0,2011-06-01 07:38:00,191,22,433.95000000000005,1,2,2,122,Others
15644.0,2011-06-26 14:54:00,165,228,741.55,1,4,3,143,Others
15645.0,2011-11-21 11:55:00,18,49,563.11,3,3,2,332,Others
15646.0,2011-07-05 09:53:00,157,31,392.29,1,2,2,122,Others
15648.0,2011-05-19 15:53:00,203,20,541.0500000000001,1,2,2,122,Others
15649.0,2011-01-07 13:34:00,335,2,816.0,1,1,3,113,Others
15651.0,2011-11-03 08:41:00,36,32,646.3,3,2,3,323,Others
15652.0,2011-09-09 14:22:00,90,17,293.09000000000003,2,2,2,222,Others
15653.0,2011-09-08 10:49:00,92,6,877.4399999999999,2,1,3,213,Others
15654.0,2011-11-30 13:08:00,8,20,907.53,4,2,3,423,Others
15655.0,2011-04-10 15:25:00,242,29,465.57,1,2,2,122,Others
15656.0,2011-10-25 14:56:00,44,35,569.4,3,2,2,322,Others
15657.0,2011-11-17 12:19:00,22,1,30.0,3,1,1,311,Others
15658.0,2011-06-02 15:22:00,189,29,583.85,1,2,3,123,Others
15659.0,2011-10-27 09:23:00,43,5,108.45,3,1,1,311,Others
15660.0,2011-11-14 16:58:00,24,84,1510.56,3,3,4,334,Others
15661.0,2011-01-26 13:56:00,316,5,309.8,1,1,2,112,Others
15663.0,2011-08-25 15:50:00,105,9,138.14,2,1,1,211,Others
15664.0,2011-10-20 10:57:00,50,15,311.43,3,1,2,312,Others
15665.0,2011-06-24 14:57:00,167,110,2155.41,1,4,4,144,Others
15667.0,2011-10-31 10:56:00,39,13,301.32,3,1,2,312,Others
15668.0,2011-05-06 10:39:00,217,1,76.32000000000001,1,1,1,111,Churned Customers
15669.0,2011-10-30 16:03:00,39,29,608.84,3,2,3,323,Others
15670.0,2011-02-16 10:50:00,296,11,157.15,1,1,1,111,Churned Customers
15671.0,2011-11-21 12:43:00,18,73,2564.73,3,3,4,334,Others
15673.0,2011-09-12 16:12:00,87,125,2274.87,2,4,4,244,Others
15674.0,2011-09-27 15:17:00,72,106,1906.29,2,4,4,244,Others
15675.0,2011-09-19 13:48:00,80,19,281.24,2,2,2,222,Others
15676.0,2011-11-21 12:40:00,18,179,2885.26,3,4,4,344,Others
15677.0,2011-10-21 15:36:00,48,30,580.93,3,2,3,323,Others
15678.0,2011-10-18 09:25:00,52,12,352.7,2,1,2,212,Others
15679.0,2011-11-15 16:19:00,23,110,781.28,3,4,3,343,Others
15680.0,2011-11-30 13:46:00,8,74,1274.23,4,3,3,433,Others
15681.0,2011-11-14 16:30:00,24,52,1358.16,3,3,3,333,Others
15683.0,2011-08-14 12:56:00,116,10,193.75,2,1,1,211,Others
15687.0,2011-12-01 08:33:00,8,134,2358.15,4,4,4,444,Best Customers
15689.0,2011-08-12 09:37:00,119,8,238.8,2,1,1,211,Others
15690.0,2011-12-05 15:59:00,3,19,239.76,4,2,1,421,Others
15691.0,2011-04-01 15:13:00,251,2,136.8,1,1,1,111,Churned Customers
15692.0,2011-11-11 14:12:00,27,12,191.04,3,1,1,311,Others
15694.0,2011-12-09 09:44:00,0,64,4593.3,4,3,4,434,Others
15695.0,2011-03-18 08:32:00,266,21,371.73,1,2,2,122,Others
15696.0,2011-11-06 14:02:00,32,146,2253.31,3,4,4,344,Others
15699.0,2011-11-22 08:26:00,17,13,201.0,4,1,1,411,Others
15700.0,2011-06-20 16:53:00,171,80,592.23,1,3,3,133,Others
15701.0,2011-12-07 14:39:00,1,206,1219.04,4,4,3,443,Others
15703.0,2011-03-20 10:51:00,264,5,211.5,1,1,1,111,Churned Customers
15704.0,2011-07-22 13:35:00,139,98,1847.57,2,4,4,244,Others
15705.0,2011-05-22 15:37:00,200,2,79.5,1,1,1,111,Churned Customers
15706.0,2011-10-06 12:13:00,64,40,714.16,2,3,3,233,Others
15707.0,2011-11-04 14:35:00,34,194,837.48,3,4,3,343,Others
15708.0,2011-10-30 10:54:00,40,230,2753.29,3,4,4,344,Others
15709.0,2011-03-01 10:38:00,283,6,133.25,1,1,1,111,Churned Customers
15712.0,2011-11-30 14:09:00,8,45,944.6600000000001,4,3,3,433,Others
15713.0,2011-07-19 13:34:00,142,14,266.6,1,1,2,112,Others
15714.0,2011-11-28 11:26:00,11,29,255.38000000000002,4,2,2,422,Others
15716.0,2011-07-17 11:59:00,145,115,1093.8600000000001,1,4,3,143,Others
15717.0,2011-04-19 13:21:00,233,7,150.3,1,1,1,111,Churned Customers
15719.0,2011-11-07 12:29:00,32,895,4647.16,3,4,4,344,Others
15720.0,2011-11-15 14:48:00,23,119,434.73,3,4,2,342,Others
15721.0,2011-11-28 12:14:00,11,83,498.58,4,3,2,432,Others
15722.0,2011-11-04 11:43:00,35,60,1976.8100000000002,3,3,4,334,Others
15723.0,2010-12-10 11:12:00,364,36,149.4,1,2,1,121,Others
15724.0,2011-05-22 14:40:00,200,11,218.25,1,1,1,111,Churned Customers
15725.0,2011-11-24 14:51:00,14,31,382.25,4,2,2,422,Others
15727.0,2011-11-23 12:36:00,16,284,4336.46,4,4,4,444,Best Customers
15729.0,2011-05-11 12:36:00,212,5,85.0,1,1,1,111,Churned Customers
15730.0,2011-10-05 12:31:00,65,62,957.83,2,3,3,233,Others
15732.0,2011-05-11 14:24:00,211,14,294.12,1,1,2,112,Others
15733.0,2011-03-02 09:05:00,282,7,112.4,1,1,1,111,Churned Customers
15734.0,2011-08-17 10:50:00,114,18,998.8500000000001,2,2,3,223,Others
15737.0,2011-11-25 11:21:00,14,60,988.1700000000001,4,3,3,433,Others
15738.0,2011-11-21 08:26:00,18,172,4778.52,3,4,4,344,Others
15739.0,2011-10-04 13:42:00,65,8,449.12,2,1,2,212,Others
15740.0,2011-10-21 14:29:00,48,9,154.88,3,1,1,311,Others
15743.0,2011-11-23 17:19:00,15,68,566.3100000000001,4,3,2,432,Others
15744.0,2011-09-23 09:52:00,77,3,34.8,2,1,1,211,Others
15745.0,2011-11-20 13:45:00,18,53,928.5400000000001,3,3,3,333,Others
15746.0,2011-07-28 15:21:00,133,28,196.88,2,2,1,221,Others
15747.0,2011-11-27 12:26:00,12,85,867.29,4,3,3,433,Others
15748.0,2011-10-30 12:51:00,39,19,139.36,3,2,1,321,Others
15749.0,2011-04-18 13:20:00,234,10,44534.3,1,1,4,114,Others
15750.0,2011-12-07 12:34:00,2,277,2276.18,4,4,4,444,Best Customers
15752.0,2011-10-31 11:37:00,39,404,2617.43,3,4,4,344,Others
15753.0,2011-02-08 12:41:00,304,1,79.2,1,1,1,111,Churned Customers
15754.0,2011-10-19 14:40:00,50,28,458.57,3,2,2,322,Others
15755.0,2011-11-29 14:57:00,9,126,2116.0,4,4,4,444,Best Customers
15756.0,2011-10-09 13:30:00,60,183,459.36,2,4,2,242,Others
15757.0,2011-10-05 12:14:00,65,44,701.92,2,3,3,233,Others
15758.0,2011-11-15 10:48:00,24,9,205.25,3,1,1,311,Others
15759.0,2011-02-16 11:58:00,296,4,77.24000000000001,1,1,1,111,Churned Customers
15762.0,2011-10-05 16:15:00,64,31,482.95000000000005,2,2,2,222,Others
15763.0,2011-11-08 09:44:00,31,38,602.87,3,3,3,333,Others
15764.0,2011-09-12 17:58:00,87,162,2784.67,2,4,4,244,Others
15766.0,2011-10-06 17:03:00,63,9,273.65999999999997,2,1,2,212,Others
15768.0,2011-08-16 10:48:00,115,23,331.03,2,2,2,222,Others
15769.0,2011-12-02 13:52:00,6,130,56252.72,4,4,4,444,Best Customers
15773.0,2011-12-04 12:48:00,5,10,635.6800000000001,4,1,3,413,Others
15774.0,2011-10-02 12:04:00,68,20,189.75,2,2,1,221,Others
15775.0,2011-04-08 12:56:00,244,6,87.9,1,1,1,111,Churned Customers
15776.0,2011-07-29 13:46:00,132,14,170.97,2,1,1,211,Others
15777.0,2011-04-12 16:43:00,240,17,880.41,1,2,3,123,Others
15780.0,2011-06-09 12:01:00,183,24,402.08,1,2,2,122,Others
15781.0,2011-11-14 14:57:00,24,15,254.91,3,1,2,312,Others
15782.0,2011-11-30 10:49:00,9,31,2066.34,4,2,4,424,Others
15783.0,2011-11-29 09:50:00,10,12,214.1,4,1,1,411,Others
15785.0,2011-11-07 11:33:00,32,73,1725.0700000000002,3,3,4,334,Others
15786.0,2011-10-24 14:13:00,45,242,4218.45,3,4,4,344,Others
15787.0,2011-11-13 14:55:00,25,188,767.35,3,4,3,343,Others
15789.0,2010-12-16 14:35:00,357,25,351.3,1,2,2,122,Others
15790.0,2011-11-29 14:53:00,9,29,160.65,4,2,1,421,Others
15791.0,2011-10-27 10:14:00,43,68,1382.49,3,3,3,333,Others
15793.0,2011-11-25 09:31:00,14,11,948.96,4,1,3,413,Others
15795.0,2011-07-13 10:43:00,149,36,502.36,1,2,2,122,Others
15796.0,2011-12-08 19:55:00,0,113,2050.1600000000003,4,4,4,444,Best Customers
15797.0,2011-08-18 17:04:00,112,7,2192.4,2,1,4,214,Others
15799.0,2011-09-25 12:46:00,75,91,746.89,2,3,3,233,Others
15800.0,2011-08-24 14:23:00,106,109,590.88,2,4,3,243,Others
15801.0,2011-10-24 13:52:00,45,60,997.85,3,3,3,333,Others
15803.0,2011-10-19 14:56:00,50,8,415.82000000000005,3,1,2,312,Others
15804.0,2011-12-09 12:31:00,0,231,3420.14,4,4,4,444,Best Customers
15805.0,2011-11-16 16:32:00,22,278,5190.83,3,4,4,344,Others
15806.0,2011-10-24 14:35:00,45,31,784.58,3,2,3,323,Others
15807.0,2011-10-20 14:09:00,49,45,798.1,3,3,3,333,Others
15808.0,2011-02-06 14:33:00,305,168,3179.07,1,4,4,144,Others
15809.0,2011-11-03 16:40:00,35,24,340.12,3,2,2,322,Others
15810.0,2011-09-22 09:38:00,78,84,1307.23,2,3,3,233,Others
15811.0,2011-11-17 15:31:00,21,121,1948.0700000000002,3,4,4,344,Others
15812.0,2011-08-24 14:19:00,106,34,1675.3400000000001,2,2,4,224,Others
15813.0,2011-05-16 08:13:00,207,33,937.66,1,2,3,123,Others
15814.0,2011-11-23 08:17:00,16,61,1614.73,4,3,4,434,Others
15815.0,2011-10-07 12:42:00,63,44,2020.5,2,3,4,234,Others
15819.0,2011-10-21 14:50:00,48,119,1828.65,3,4,4,344,Others
15820.0,2011-01-24 12:00:00,319,17,206.98,1,2,1,121,Others
15821.0,2011-10-26 15:48:00,43,52,396.86,3,3,2,332,Others
15822.0,2011-12-06 14:50:00,2,27,627.02,4,2,3,423,Others
15825.0,2011-06-20 13:27:00,171,18,257.44,1,2,2,122,Others
15826.0,2011-10-14 16:05:00,55,62,1497.6100000000001,2,3,4,234,Others
15827.0,2011-09-27 15:35:00,72,89,1463.24,2,3,4,234,Others
15829.0,2011-09-01 16:45:00,98,50,610.64,2,3,3,233,Others
15830.0,2011-11-02 10:40:00,37,33,459.5,3,2,2,322,Others
15831.0,2011-10-12 13:14:00,57,62,726.81,2,3,3,233,Others
15832.0,2011-03-30 15:29:00,253,53,821.49,1,3,3,133,Others
15834.0,2011-09-30 14:41:00,69,242,1555.0,2,4,4,244,Others
15835.0,2011-10-26 15:47:00,43,46,802.09,3,3,3,333,Others
15836.0,2011-10-20 17:13:00,49,4,49.97,3,1,1,311,Others
15837.0,2011-10-06 09:01:00,64,18,300.23,2,2,2,222,Others
15838.0,2011-11-28 14:00:00,10,167,33643.08,4,4,4,444,Best Customers
15839.0,2011-11-06 13:54:00,32,62,1048.49,3,3,3,333,Others
15840.0,2011-10-12 09:08:00,58,26,338.56,2,2,2,222,Others
15841.0,2011-09-28 12:15:00,72,47,1224.06,2,3,3,233,Others
15843.0,2011-02-09 10:19:00,303,5,80.70000000000002,1,1,1,111,Churned Customers
15844.0,2011-10-24 15:19:00,45,10,108.83999999999999,3,1,1,311,Others
15845.0,2011-11-22 09:42:00,17,127,3325.27,4,4,4,444,Best Customers
15847.0,2011-11-01 14:41:00,37,19,338.52,3,2,2,322,Others
15850.0,2011-11-20 14:14:00,18,92,228.9,3,4,1,341,Others
15852.0,2011-06-06 11:22:00,186,19,109.71000000000001,1,2,1,121,Others
15853.0,2011-10-19 10:38:00,51,30,110.8,2,2,1,221,Others
15854.0,2011-12-05 13:39:00,3,135,2925.85,4,4,4,444,Best Customers
15855.0,2011-07-26 10:20:00,136,80,712.24,2,3,3,233,Others
15856.0,2011-12-05 17:09:00,3,618,16100.470000000001,4,4,4,444,Best Customers
15857.0,2011-11-21 12:18:00,18,14,297.0,3,1,2,312,Others
15858.0,2011-11-24 12:48:00,15,174,1227.7,4,4,3,443,Others
15860.0,2011-10-30 11:25:00,40,128,784.8100000000001,3,4,3,343,Others
15861.0,2011-11-27 15:59:00,11,534,2934.71,4,4,4,444,Best Customers
15862.0,2011-12-01 13:28:00,7,137,718.73,4,4,3,443,Others
15863.0,2011-11-14 12:49:00,25,15,42.44,3,1,1,311,Others
15864.0,2011-11-17 13:32:00,21,19,1828.92,3,2,4,324,Others
15865.0,2011-10-30 12:43:00,40,25,483.58,3,2,2,322,Others
15866.0,2011-08-30 14:09:00,100,39,163.18,2,3,1,231,Others
15867.0,2011-12-04 13:32:00,4,375,2361.64,4,4,4,444,Best Customers
15869.0,2011-03-07 17:23:00,276,15,149.64,1,1,1,111,Churned Customers
15870.0,2011-11-07 10:58:00,32,72,337.34000000000003,3,3,2,332,Others
15872.0,2011-11-25 11:55:00,14,104,302.93,4,4,2,442,Others
15874.0,2011-10-07 12:31:00,63,109,3481.83,2,4,4,244,Others
15877.0,2011-12-08 11:53:00,1,122,421.13,4,4,2,442,Others
15880.0,2010-12-05 13:00:00,368,94,306.43,1,4,2,142,Others
15881.0,2011-01-31 16:59:00,311,27,483.49,1,2,2,122,Others
15882.0,2011-05-25 11:35:00,198,23,516.36,1,2,2,122,Others
15883.0,2011-12-07 17:05:00,1,46,348.28,4,3,2,432,Others
15885.0,2011-09-07 14:56:00,92,13,258.55,2,1,2,212,Others
15886.0,2011-10-10 14:25:00,59,11,171.14000000000001,2,1,1,211,Others
15888.0,2011-09-20 12:30:00,80,11,91.81,2,1,1,211,Others
15889.0,2011-07-06 11:10:00,156,79,360.47,1,3,2,132,Others
15891.0,2011-04-27 12:35:00,226,55,450.72,1,3,2,132,Others
15894.0,2011-03-31 13:50:00,252,36,255.60000000000002,1,2,2,122,Others
15895.0,2011-07-13 10:27:00,149,11,179.17,1,1,1,111,Churned Customers
15897.0,2011-05-29 13:50:00,193,22,222.05,1,2,1,121,Others
15898.0,2011-12-08 15:23:00,0,71,1135.83,4,3,3,433,Others
15899.0,2010-12-06 10:36:00,368,3,43.5,1,1,1,111,Churned Customers
15900.0,2011-11-16 12:19:00,23,47,351.11,3,3,2,332,Others
15901.0,2011-11-23 12:43:00,16,105,302.03,4,4,2,442,Others
15903.0,2011-11-30 08:08:00,9,71,4810.56,4,3,4,434,Others
15904.0,2011-12-01 14:50:00,7,27,128.23,4,2,1,421,Others
15906.0,2011-11-20 12:24:00,19,138,1247.79,3,4,3,343,Others
15907.0,2011-12-06 12:21:00,3,212,834.1,4,4,3,443,Others
15909.0,2011-06-19 10:38:00,173,7,191.94,1,1,1,111,Churned Customers
15910.0,2011-12-09 10:51:00,0,259,1157.53,4,4,3,443,Others
15912.0,2011-06-14 14:29:00,177,18,254.67000000000002,1,2,2,122,Others
15916.0,2011-11-23 13:46:00,15,132,1096.04,4,4,3,443,Others
15917.0,2011-04-06 10:40:00,247,9,60.550000000000004,1,1,1,111,Churned Customers
15918.0,2011-06-02 11:42:00,190,40,334.23,1,3,2,132,Others
15919.0,2011-11-20 11:28:00,19,119,589.44,3,4,3,343,Others
15920.0,2011-07-08 15:31:00,153,59,158.55,1,3,1,131,Others
15921.0,2011-06-20 11:03:00,172,20,245.18,1,2,1,121,Others
15922.0,2010-12-01 13:51:00,372,9,328.70000000000005,1,1,2,112,Others
15923.0,2010-12-02 12:16:00,372,19,109.18,1,2,1,121,Others
15925.0,2011-05-29 15:35:00,193,11,168.9,1,1,1,111,Churned Customers
15930.0,2011-10-03 14:52:00,66,19,393.63,2,2,2,222,Others
15932.0,2011-12-05 17:13:00,3,113,2384.17,4,4,4,444,Best Customers
15933.0,2011-11-18 13:14:00,20,72,1081.6100000000001,3,3,3,333,Others
15935.0,2011-04-14 13:27:00,238,10,91.04,1,1,1,111,Churned Customers
15937.0,2011-10-06 15:48:00,63,7,145.35,2,1,1,211,Others
15938.0,2011-08-19 12:56:00,111,17,387.58,2,2,2,222,Others
15939.0,2011-09-11 11:30:00,89,74,6060.26,2,3,4,234,Others
15942.0,2011-07-29 09:01:00,133,12,300.54,2,1,2,212,Others
15944.0,2011-03-08 10:33:00,276,5,149.9,1,1,1,111,Churned Customers
15945.0,2010-12-09 13:14:00,364,2,181.0,1,1,1,111,Churned Customers
15947.0,2011-09-18 10:46:00,82,20,1485.84,2,2,4,224,Others
15948.0,2011-12-01 15:32:00,7,60,955.24,4,3,3,433,Others
15949.0,2011-11-23 09:09:00,16,19,364.72,4,2,2,422,Others
15950.0,2011-11-08 11:09:00,31,88,1607.71,3,3,4,334,Others
15951.0,2011-12-01 08:34:00,8,35,583.27,4,2,3,423,Others
15952.0,2011-11-06 11:18:00,33,77,713.4200000000001,3,3,3,333,Others
15953.0,2011-11-24 15:32:00,14,90,1559.83,4,3,4,434,Others
15955.0,2011-11-15 14:15:00,23,173,4097.11,3,4,4,344,Others
15957.0,2011-11-08 12:14:00,31,40,399.04,3,3,2,332,Others
15958.0,2011-09-26 13:41:00,73,5,87.85,2,1,1,211,Others
15963.0,2011-11-20 11:33:00,19,26,434.36,3,2,2,322,Others
15965.0,2011-11-22 16:44:00,16,107,803.89,4,4,3,443,Others
15967.0,2011-11-16 15:41:00,22,75,373.43,3,3,2,332,Others
15969.0,2011-12-07 11:06:00,2,11,272.7,4,1,2,412,Others
15970.0,2011-02-09 12:08:00,303,11,314.1,1,1,2,112,Others
15971.0,2011-11-22 12:50:00,17,35,4199.85,4,2,4,424,Others
15973.0,2010-12-08 11:42:00,366,3,110.72,1,1,1,111,Churned Customers
15974.0,2011-10-31 13:13:00,38,164,3051.25,3,4,4,344,Others
15975.0,2011-09-16 13:33:00,83,24,371.01,2,2,2,222,Others
15976.0,2011-06-27 13:00:00,164,91,386.64,1,3,2,132,Others
15977.0,2011-11-22 13:29:00,16,57,919.88,4,3,3,433,Others
15978.0,2011-09-23 15:21:00,76,47,1027.18,2,3,3,233,Others
15980.0,2011-09-12 09:41:00,88,43,2398.86,2,3,4,234,Others
15981.0,2011-11-15 08:00:00,24,97,3408.48,3,4,4,344,Others
15983.0,2011-11-17 17:34:00,21,109,1393.17,3,4,3,343,Others
15984.0,2011-12-07 12:16:00,2,248,2631.12,4,4,4,444,Best Customers
15985.0,2011-08-08 16:31:00,122,35,1091.42,2,2,3,223,Others
15986.0,2011-11-09 15:17:00,29,14,168.12,3,1,1,311,Others
15987.0,2011-11-27 15:38:00,11,119,1020.13,4,4,3,443,Others
15988.0,2011-11-20 13:23:00,18,23,117.38,3,2,1,321,Others
15990.0,2011-10-26 15:58:00,43,47,686.21,3,3,3,333,Others
15992.0,2011-12-06 11:00:00,3,2,27.04,4,1,1,411,Others
15993.0,2011-12-01 10:44:00,8,507,2297.62,4,4,4,444,Best Customers
15994.0,2011-10-16 12:28:00,54,30,400.17,2,2,2,222,Others
15996.0,2011-09-12 15:14:00,87,109,796.48,2,4,3,243,Others
